iter	Logloss
1512	0.4923629138
1513	0.4923336966
1514	0.4923038768
1515	0.4922647631
1516	0.4922325942
1517	0.4921933553
1518	0.4921534683
1519	0.4921221148
1520	0.4920947541
1521	0.4920649086
1522	0.4920244924
1523	0.4919911744
1524	0.4919635033
1525	0.4919275117
1526	0.4918930596
1527	0.4918670233
1528	0.4918425444
1529	0.4918028783
1530	0.491775469
1531	0.4917372721
1532	0.4917126114
1533	0.4916855223
1534	0.4916505545
1535	0.4916224194
1536	0.4915836651
1537	0.4915529314
1538	0.4915169107
1539	0.4914829766
1540	0.4914514416
1541	0.4914237216
1542	0.491394022
1543	0.4913613425
1544	0.4913302712
1545	0.4912993766
1546	0.4912618464
1547	0.4912246148
1548	0.4912088293
1549	0.4911783356
1550	0.4911478172
1551	0.4911182379
1552	0.491080793
1553	0.4910492526
1554	0.4910165307
1555	0.4909892323
1556	0.4909566973
1557	0.4909304841
1558	0.4909001247
1559	0.4908625086
1560	0.4908271534
1561	0.4907929431
1562	0.490764413
1563	0.490726332
1564	0.4906963094
1565	0.4906692209
1566	0.4906372612
1567	0.4905995384
1568	0.490576877
1569	0.4905506778
1570	0.49052519
1571	0.490494542
1572	0.4904714823
1573	0.4904510432
1574	0.4904165497
1575	0.4903808139
1576	0.490358532
1577	0.4903277275
1578	0.4903025691
1579	0.4902752838
1580	0.490238248
1581	0.4902074943
1582	0.4901763157
1583	0.4901432074
1584	0.4901193113
1585	0.4900910084
1586	0.4900557141
1587	0.4900284375
1588	0.4900012323
1589	0.4899701058
1590	0.4899388827
1591	0.4899111531
1592	0.4898779363
1593	0.4898544224
1594	0.4898272522
1595	0.4897967549
1596	0.4897736014
1597	0.4897456221
1598	0.4897154191
1599	0.4896853562
1600	0.4896564537
1601	0.4896229521
1602	0.4895919019
1603	0.4895627877
1604	0.4895322886
1605	0.4895032683
1606	0.4894729218
1607	0.4894460255
1608	0.4894116693
1609	0.4893852695
1610	0.4893487043
1611	0.4893226078
1612	0.4892964478
1613	0.4892606665
1614	0.4892361928
1615	0.4892037037
1616	0.4891677861
1617	0.4891433648
1618	0.4891140055
1619	0.4890870839
1620	0.4890633302
1621	0.4890279365
1622	0.4889951668
1623	0.4889630151
1624	0.4889375773
1625	0.4889091427
1626	0.4888857584
1627	0.4888610755
1628	0.4888301516
1629	0.4888016704
1630	0.4887716598
1631	0.4887462868
1632	0.4887184619
1633	0.4886925562
1634	0.4886680555
1635	0.4886390585
1636	0.4886159258
1637	0.4885907432
1638	0.4885625139
1639	0.4885339758
1640	0.488501092
1641	0.4884703319
1642	0.4884462569
1643	0.4884136264
1644	0.4883877615
1645	0.4883618614
1646	0.4883337157
1647	0.4883067139
1648	0.4882839387
1649	0.4882617878
1650	0.4882305338
1651	0.4882100277
1652	0.488184202
1653	0.4881560502
1654	0.488131148
1655	0.4881005284
1656	0.4880799075
1657	0.4880459788
1658	0.4880268856
1659	0.4879971912
1660	0.4879773467
1661	0.4879538974
1662	0.4879242151
1663	0.4879007887
1664	0.4878673506
1665	0.4878369583
1666	0.4878110555
1667	0.4877758951
1668	0.4877519715
1669	0.4877280749
1670	0.4876991652
1671	0.4876710293
1672	0.4876431037
1673	0.4876102831
1674	0.4875797339
1675	0.4875581304
1676	0.4875272524
1677	0.4875020348
1678	0.487470059
1679	0.48744578
1680	0.4874261311
1681	0.4873971735
1682	0.487379829
1683	0.4873538965
1684	0.4873283464
1685	0.4873034261
1686	0.4872734038
1687	0.487237038
1688	0.4872114248
1689	0.4871893679
1690	0.487156821
1691	0.487130446
1692	0.4871015825
1693	0.4870742245
1694	0.4870508366
1695	0.4870189629
1696	0.4869971602
1697	0.4869733916
1698	0.486948812
1699	0.4869257861
1700	0.4868991424
1701	0.4868754617
1702	0.4868500902
1703	0.4868262568
1704	0.4868098724
1705	0.4867836099
1706	0.4867512457
1707	0.4867322244
1708	0.4867056091
1709	0.4866765609
1710	0.4866494311
1711	0.4866316706
1712	0.4866074398
1713	0.4865825782
1714	0.4865578611
1715	0.4865281579
1716	0.4865047449
1717	0.4864765058
1718	0.4864488699
1719	0.4864224006
1720	0.4864064509
1721	0.4863841938
1722	0.4863569303
1723	0.4863372991
1724	0.4863115234
1725	0.4862924739
1726	0.4862649125
1727	0.4862424239
1728	0.4862168743
1729	0.486197474
1730	0.4861737462
1731	0.4861573254
1732	0.4861356362
1733	0.4861092732
1734	0.4860854597
1735	0.4860571519
1736	0.4860325355
1737	0.4860092277
1738	0.4859877135
1739	0.485962232
1740	0.4859358227
1741	0.4859064136
1742	0.4858870738
1743	0.4858590146
1744	0.485839734
1745	0.485814932
1746	0.4857869685
1747	0.4857661532
1748	0.4857455369
1749	0.4857244419
1750	0.4856984276
1751	0.4856771991
1752	0.4856491087
1753	0.4856245003
1754	0.4855968197
1755	0.4855771927
1756	0.4855511605
1757	0.4855270683
1758	0.4855044925
1759	0.485485175
1760	0.485455964
1761	0.4854292355
1762	0.4854095805
1763	0.4853818125
1764	0.485350168
1765	0.4853261674
1766	0.4853059965
1767	0.4852798627
1768	0.4852527725
1769	0.4852314207
1770	0.4852108378
1771	0.4851882059
1772	0.4851617874
1773	0.4851404814
1774	0.4851151701
1775	0.4850951157
1776	0.4850712697
1777	0.4850473856
1778	0.485025816
1779	0.4850005811
1780	0.4849777855
1781	0.484950856
1782	0.4849219764
1783	0.4849019548
1784	0.4848852409
1785	0.4848541507
1786	0.4848226717
1787	0.4847983731
1788	0.4847786063
1789	0.4847535932
1790	0.4847242528
1791	0.4846996682
1792	0.4846741853
1793	0.4846507671
1794	0.4846252966
1795	0.4846016307
1796	0.4845792379
1797	0.4845561397
1798	0.4845318363
1799	0.4845133974
1800	0.4844814679
1801	0.4844587384
1802	0.4844416148
1803	0.4844166527
1804	0.4843923883
1805	0.4843720625
1806	0.4843531412
1807	0.4843298207
1808	0.4843063562
1809	0.4842804271
1810	0.4842605026
1811	0.4842458977
1812	0.4842234583
1813	0.4842024171
1814	0.4841849807
1815	0.4841619828
1816	0.4841390023
1817	0.4841176705
1818	0.4840962625
1819	0.4840787517
1820	0.4840580715
1821	0.4840284521
1822	0.4840060389
1823	0.4839831872
1824	0.4839584499
1825	0.4839377613
1826	0.4839168032
1827	0.4838880036
1828	0.4838671469
1829	0.4838408789
1830	0.4838204459
1831	0.4837983328
1832	0.4837802316
1833	0.4837625352
1834	0.4837373088
1835	0.4837099706
1836	0.4836866354
1837	0.4836653373
1838	0.4836468428
1839	0.4836242919
1840	0.4836040996
1841	0.4835763131
1842	0.4835540553
1843	0.4835365591
1844	0.4835155918
1845	0.4834957865
1846	0.4834747742
1847	0.4834518929
1848	0.4834324835
1849	0.4834055274
1850	0.4833761847
1851	0.4833577664
1852	0.4833405696
1853	0.4833205271
1854	0.4833008115
1855	0.4832813996
1856	0.4832563442
1857	0.4832290745
1858	0.4832059428
1859	0.4831870402
1860	0.4831607445
1861	0.4831428112
1862	0.4831217905
1863	0.4830943642
1864	0.4830707982
1865	0.48304918
1866	0.4830324642
1867	0.4830121256
1868	0.4829896319
1869	0.4829683572
1870	0.4829495087
1871	0.482924974
1872	0.48289546
1873	0.4828686704
1874	0.4828483291
1875	0.4828290018
1876	0.4828120415
1877	0.4827913299
1878	0.482763819
1879	0.4827401356
1880	0.4827170017
1881	0.48269249
1882	0.4826686957
1883	0.482645643
1884	0.4826256202
1885	0.4826030326
1886	0.4825806772
1887	0.4825578353
1888	0.4825368562
1889	0.4825114024
1890	0.48248779
1891	0.4824711003
1892	0.4824419949
1893	0.4824202681
1894	0.482399067
1895	0.4823814193
1896	0.4823585704
1897	0.4823393735
1898	0.48232283
1899	0.4823024803
1900	0.4822817864
1901	0.4822648796
1902	0.4822475631
1903	0.4822260125
1904	0.4822052774
1905	0.4821847041
1906	0.4821592755
1907	0.4821396777
1908	0.4821190773
1909	0.4820972188
1910	0.4820754362
1911	0.4820461618
1912	0.4820256414
1913	0.4820079544
1914	0.4819895996
1915	0.4819611064
1916	0.4819390035
1917	0.4819152163
1918	0.4818939846
1919	0.4818725675
1920	0.4818517304
1921	0.481828038
1922	0.4818124147
1923	0.4817965776
1924	0.4817804308
1925	0.4817580687
1926	0.4817376612
1927	0.4817193819
1928	0.4816984535
1929	0.4816762184
1930	0.4816560481
1931	0.4816340408
1932	0.4816158764
1933	0.4815988983
1934	0.4815772238
1935	0.4815531778
1936	0.4815301108
1937	0.4815140035
1938	0.4814896413
1939	0.4814729071
1940	0.4814570303
1941	0.4814390742
1942	0.4814171388
1943	0.4813942534
1944	0.4813796395
1945	0.4813602227
1946	0.4813367778
1947	0.4813213205
1948	0.4813045086
1949	0.481285064
1950	0.4812659673
1951	0.4812512095
1952	0.4812326831
1953	0.4812113588
1954	0.4811922508
1955	0.4811608305
1956	0.4811419431
1957	0.4811259854
1958	0.4811060301
1959	0.4810902435
1960	0.4810695046
1961	0.4810467553
1962	0.4810265674
1963	0.4810076992
1964	0.480988464
1965	0.4809693091
1966	0.4809532904
1967	0.4809323045
1968	0.4809144151
1969	0.4808968677
1970	0.4808760675
1971	0.4808520454
1972	0.4808354142
1973	0.480812324
1974	0.4807908907
1975	0.4807727155
1976	0.480751667
1977	0.4807315867
1978	0.4807153771
1979	0.4806956528
1980	0.480676125
1981	0.4806563823
1982	0.4806320127
1983	0.4806139236
1984	0.4805932652
1985	0.4805737292
1986	0.4805509518
1987	0.4805297971
1988	0.4805106705
1989	0.4804950371
1990	0.4804729985
1991	0.4804518806
1992	0.4804300813
1993	0.4804103094
1994	0.4803881764
1995	0.4803666846
1996	0.4803460733
1997	0.4803265761
1998	0.4803069912
1999	0.4802895481
2000	0.4802714343
2001	0.4802450565
2002	0.4802229085
2003	0.480204713
2004	0.4801910377
2005	0.480177194
2006	0.4801574317
2007	0.4801431377
2008	0.4801290511
2009	0.4801097609
2010	0.4800915707
2011	0.4800723693
2012	0.4800515181
2013	0.4800328762
2014	0.4800117571
2015	0.4799920665
2016	0.4799733438
2017	0.4799490023
2018	0.4799303588
2019	0.4799088096
2020	0.4798888696
2021	0.4798722478
2022	0.4798559749
2023	0.4798373522
2024	0.4798181334
2025	0.4797943453
2026	0.4797758572
2027	0.4797594156
2028	0.4797417395
2029	0.4797192145
2030	0.4797023242
2031	0.4796855094
2032	0.4796687002
2033	0.4796469037
2034	0.4796280968
2035	0.4796150313
2036	0.4796015009
2037	0.479576837
2038	0.4795611986
2039	0.479538431
2040	0.4795228586
2041	0.4794988215
2042	0.4794810628
2043	0.4794625513
2044	0.4794439067
2045	0.4794221244
2046	0.4794027348
2047	0.4793881707
2048	0.4793688097
2049	0.4793471965
2050	0.4793310278
2051	0.4793160256
2052	0.4792971553
2053	0.4792748987
2054	0.4792631683
2055	0.4792425077
2056	0.4792194882
2057	0.4792020885
2058	0.4791860164
2059	0.479170418
2060	0.4791500073
2061	0.4791277789
2062	0.4791140056
2063	0.4790975259
2064	0.4790768666
2065	0.4790584905
2066	0.4790354247
2067	0.4790189592
2068	0.4789994119
2069	0.4789787283
2070	0.478964043
2071	0.4789454075
2072	0.4789291456
2073	0.4789132879
2074	0.478892545
2075	0.4788708006
2076	0.478850535
2077	0.4788274258
2078	0.478808763
2079	0.4787892442
2080	0.4787714316
2081	0.4787497645
2082	0.4787262558
2083	0.4787108629
2084	0.4786975595
2085	0.4786791098
2086	0.4786636712
2087	0.4786445122
2088	0.478629401
2089	0.47860918
2090	0.4785940536
2091	0.478574339
2092	0.478558282
2093	0.4785446971
2094	0.4785257403
2095	0.4785050338
2096	0.4784843192
2097	0.4784718168
2098	0.4784528406
2099	0.4784356947
2100	0.4784123269
2101	0.4783967256
2102	0.478377236
2103	0.4783595312
2104	0.4783382255
2105	0.4783197934
2106	0.4783046578
2107	0.4782911632
2108	0.4782738115
2109	0.4782552853
2110	0.4782386168
2111	0.4782236637
2112	0.4782066669
2113	0.4781927837
2114	0.4781733012
2115	0.4781544925
2116	0.4781367634
2117	0.4781228873
2118	0.4780997422
2119	0.4780834357
2120	0.4780715984
2121	0.4780569576
2122	0.4780437098
2123	0.4780294271
2124	0.4780149104
2125	0.4779975641
2126	0.4779834109
2127	0.4779656512
2128	0.4779497551
2129	0.4779331761
2130	0.4779171462
2131	0.4779009
2132	0.477885569
2133	0.4778676996
2134	0.477850736
2135	0.4778358239
2136	0.4778204889
2137	0.4778078474
2138	0.4777922175
2139	0.4777756045
2140	0.4777595203
2141	0.4777444004
2142	0.4777244576
2143	0.4777070014
2144	0.4776864573
2145	0.477670793
2146	0.4776508259
2147	0.4776352228
2148	0.4776215395
2149	0.4776073114
2150	0.4775915694
2151	0.4775703505
2152	0.4775531534
2153	0.4775328044
2154	0.4775164946
2155	0.4775020383
2156	0.477487999
2157	0.4774759688
2158	0.4774601468
2159	0.4774414181
2160	0.4774219504
2161	0.4774082322
2162	0.4773902593
2163	0.4773692322
2164	0.4773484358
2165	0.4773283952
2166	0.4773155882
2167	0.4772989647
2168	0.4772805892
2169	0.4772641391
2170	0.4772448031
2171	0.4772255128
2172	0.4772081426
2173	0.4771933128
2174	0.477173181
2175	0.4771563872
2176	0.4771392604
2177	0.4771168389
2178	0.4771005798
2179	0.4770822462
2180	0.4770633098
2181	0.4770413198
2182	0.4770243779
2183	0.477010431
2184	0.4769939802
2185	0.4769739897
2186	0.4769578062
2187	0.4769439018
2188	0.4769253053
2189	0.476908788
2190	0.4768901961
2191	0.4768757814
2192	0.4768568321
2193	0.4768444286
2194	0.4768290589
2195	0.4768106941
2196	0.4767936097
2197	0.4767759287
2198	0.4767553698
2199	0.4767389063
2200	0.4767217979
2201	0.4767050004
2202	0.476688964
2203	0.4766733531
2204	0.4766566585
2205	0.4766391007
2206	0.4766233829
2207	0.4766061124
2208	0.4765929058
2209	0.4765783934
2210	0.4765619695
2211	0.4765427711
2212	0.4765239347
2213	0.476507913
2214	0.4764881979
2215	0.4764703717
2216	0.4764531836
2217	0.4764411603
2218	0.4764307175
2219	0.4764145412
2220	0.4763931266
2221	0.4763783852
2222	0.4763603884
2223	0.4763420647
2224	0.4763247357
2225	0.4763085449
2226	0.4762952612
2227	0.4762755057
2228	0.4762569192
2229	0.4762358471
2230	0.4762253432
2231	0.4762072922
2232	0.4761944803
2233	0.4761805446
2234	0.4761610102
2235	0.4761474204
2236	0.4761323766
2237	0.4761152296
2238	0.4760997167
2239	0.4760814596
2240	0.4760645184
2241	0.4760467475
2242	0.4760320265
2243	0.4760166806
2244	0.4759966907
2245	0.4759768388
2246	0.4759653674
2247	0.4759431352
2248	0.4759307499
2249	0.4759119192
2250	0.4758978338
2251	0.4758879434
2252	0.4758752045
2253	0.4758601129
2254	0.4758450782
2255	0.4758255737
2256	0.4758059595
2257	0.4757920511
2258	0.4757747955
2259	0.4757645066
2260	0.4757507753
2261	0.475736408
2262	0.475726272
2263	0.475709126
2264	0.4756923704
2265	0.4756807701
2266	0.4756684794
2267	0.4756545908
2268	0.475636756
2269	0.4756250461
2270	0.4756060004
2271	0.4755898071
2272	0.4755761669
2273	0.4755574993
2274	0.4755407736
2275	0.4755213644
2276	0.4755083441
2277	0.4754944953
2278	0.4754772684
2279	0.4754572466
2280	0.4754443907
2281	0.4754264974
2282	0.4754063157
2283	0.4753898798
2284	0.4753714283
2285	0.4753564396
2286	0.4753403298
2287	0.4753271058
2288	0.4753111436
2289	0.475291946
2290	0.4752785461
2291	0.4752664057
2292	0.4752498674
2293	0.4752367359
2294	0.4752195599
2295	0.4752089055
2296	0.4751950398
2297	0.4751784225
2298	0.4751642203
2299	0.4751486858
2300	0.4751278268
2301	0.4751123236
2302	0.4750980778
2303	0.4750864829
2304	0.4750689485
2305	0.4750538665
2306	0.4750386211
2307	0.4750195816
2308	0.4749990088
2309	0.4749797787
2310	0.4749695847
2311	0.4749536624
2312	0.4749364478
2313	0.4749238073
2314	0.4749109926
2315	0.4748952414
2316	0.4748812488
2317	0.4748703891
2318	0.4748513982
2319	0.4748378713
2320	0.4748253663
2321	0.4748175888
2322	0.4748008991
2323	0.4747833788
2324	0.4747649758
2325	0.4747485579
2326	0.4747367736
2327	0.4747263511
2328	0.4747133129
2329	0.4746948211
2330	0.4746805542
2331	0.474666996
2332	0.4746492955
2333	0.4746333483
2334	0.474620626
2335	0.4746060836
2336	0.4745937383
2337	0.4745814992
2338	0.4745649171
2339	0.4745560108
2340	0.4745427842
2341	0.4745273826
2342	0.4745089905
2343	0.474499366
2344	0.4744838743
2345	0.474465298
2346	0.4744521068
2347	0.4744348424
2348	0.4744194529
2349	0.4744053199
2350	0.4743896856
2351	0.4743690377
2352	0.4743500258
2353	0.4743372817
2354	0.4743261699
2355	0.4743126899
2356	0.4743022086
2357	0.4742868159
2358	0.4742741449
2359	0.4742592889
2360	0.4742449309
2361	0.4742341481
2362	0.4742151279
2363	0.4742031685
2364	0.4741865227
2365	0.4741710864
2366	0.4741623622
2367	0.4741495503
2368	0.4741348624
2369	0.4741235747
2370	0.4741116364
2371	0.4741013949
2372	0.4740887385
2373	0.4740744631
2374	0.4740623894
2375	0.4740496465
2376	0.474033008
2377	0.4740204502
2378	0.4740083845
2379	0.4739896098
2380	0.4739750215
2381	0.4739612453
2382	0.4739470674
2383	0.4739365227
2384	0.4739162052
2385	0.4739009406
2386	0.4738836678
2387	0.4738733459
2388	0.4738538598
2389	0.4738418438
2390	0.4738262736
2391	0.4738112361
2392	0.4737955068
2393	0.4737813564
2394	0.4737626963
2395	0.4737503489
2396	0.4737423528
2397	0.4737272652
2398	0.4737154141
2399	0.47369866
2400	0.4736847684
2401	0.4736740526
2402	0.473660108
2403	0.4736404964
2404	0.4736221561
2405	0.473605557
2406	0.473594435
2407	0.4735844146
2408	0.4735712822
2409	0.4735569949
2410	0.4735424455
2411	0.473530264
2412	0.4735143237
2413	0.4735023078
2414	0.4734824311
2415	0.4734660264
2416	0.4734529586
2417	0.4734326328
2418	0.4734172216
2419	0.4734043108
2420	0.4733954305
2421	0.473382939
2422	0.4733694512
2423	0.47335459
2424	0.4733459379
2425	0.4733304842
2426	0.4733138815
2427	0.4732998966
2428	0.4732863113
2429	0.4732729137
2430	0.473256382
2431	0.4732393405
2432	0.4732201006
2433	0.473208066
2434	0.4731911858
2435	0.473176658
2436	0.4731625852
2437	0.4731520242
2438	0.4731385687
2439	0.4731259893
2440	0.4731118428
2441	0.4730987759
2442	0.4730830423
2443	0.4730678996
2444	0.4730564679
2445	0.4730432073
2446	0.4730284908
2447	0.4730132983
2448	0.4730020686
2449	0.4729847434
2450	0.4729723051
2451	0.4729573151
2452	0.4729464656
2453	0.4729312528
2454	0.4729190315
2455	0.4729095272
2456	0.4728956677
2457	0.4728799133
2458	0.4728694571
2459	0.4728578317
2460	0.4728425251
2461	0.4728278621
2462	0.4728117903
2463	0.4727958017
2464	0.4727826643
2465	0.4727650991
2466	0.4727535948
2467	0.4727402119
2468	0.4727271744
2469	0.4727122433
2470	0.4726986645
2471	0.4726864215
2472	0.472670224
2473	0.4726579091
2474	0.4726440475
2475	0.4726330651
2476	0.4726210467
2477	0.4726073219
2478	0.4725915221
2479	0.472579162
2480	0.4725649357
2481	0.4725533696
2482	0.4725397209
2483	0.4725262992
2484	0.4725135832
2485	0.4724966091
2486	0.4724788867
2487	0.4724657729
2488	0.4724537529
2489	0.4724389776
2490	0.4724231438
2491	0.4724099332
2492	0.4723992559
2493	0.4723906993
2494	0.4723785674
2495	0.4723644245
2496	0.4723524297
2497	0.4723407155
2498	0.4723234452
2499	0.4723105751
2500	0.4722929762
2501	0.4722786662
2502	0.4722680777
2503	0.4722581121
2504	0.4722436423
2505	0.4722270131
2506	0.4722134231
2507	0.4722013125
2508	0.4721882071
2509	0.4721735355
2510	0.4721590817
2511	0.4721426257
2512	0.4721288096
2513	0.4721095777
2514	0.4720994663
2515	0.4720849061
2516	0.4720683331
2517	0.472053531
2518	0.4720380056
2519	0.4720273056
2520	0.4720172169
2521	0.4720008308
2522	0.4719847253
2523	0.4719715974
2524	0.471959381
2525	0.4719535211
2526	0.4719398108
2527	0.471927052
2528	0.4719157549
2529	0.4719035706
2530	0.4718924592
2531	0.4718802648
2532	0.4718670384
2533	0.4718543014
2534	0.4718384402
2535	0.4718231001
2536	0.4718105282
2537	0.4717984644
2538	0.4717858026
2539	0.4717715348
2540	0.4717607228
2541	0.471743029
2542	0.4717332531
2543	0.4717177327
2544	0.4717035156
2545	0.4716920019
2546	0.4716782512
2547	0.4716615773
2548	0.4716523536
2549	0.4716401974
2550	0.4716219588
2551	0.4716133964
2552	0.4715959906
2553	0.4715836374
2554	0.4715686013
2555	0.4715547692
2556	0.4715414466
2557	0.4715237157
2558	0.4715057445
2559	0.4714909298
2560	0.4714758019
2561	0.4714604727
2562	0.4714462629
2563	0.4714322562
2564	0.4714203568
2565	0.4714109147
2566	0.4713964937
2567	0.4713830602
2568	0.4713705299
2569	0.4713572129
2570	0.4713440698
2571	0.4713302397
2572	0.4713162231
2573	0.4713024553
2574	0.4712879027
2575	0.4712724978
2576	0.4712614865
2577	0.4712465829
2578	0.4712327985
2579	0.4712189139
2580	0.4712068007
2581	0.4711930195
2582	0.4711814231
2583	0.4711709536
2584	0.4711576034
2585	0.4711451777
2586	0.4711316831
2587	0.4711209099
2588	0.4711076496
2589	0.4710939813
2590	0.4710815563
2591	0.4710625544
2592	0.4710524898
2593	0.471040714
2594	0.4710211344
2595	0.4710101309
2596	0.4709976827
2597	0.470985579
2598	0.4709700425
2599	0.4709589611
2600	0.4709450782
2601	0.4709286777
2602	0.4709200246
2603	0.4709034601
2604	0.470888491
2605	0.470879909
2606	0.4708667276
2607	0.4708543643
2608	0.4708387287
2609	0.4708226246
2610	0.4708132479
2611	0.4707987337
2612	0.4707806952
2613	0.470768354
2614	0.4707570531
2615	0.4707468448
2616	0.4707367216
2617	0.4707276907
2618	0.4707168335
2619	0.4707012702
2620	0.4706900559
2621	0.4706797608
2622	0.4706675945
2623	0.4706527877
2624	0.4706389369
2625	0.4706298583
2626	0.4706220562
2627	0.4706055488
2628	0.4705917916
2629	0.4705775953
2630	0.4705648907
2631	0.4705505993
2632	0.4705351547
2633	0.4705249355
2634	0.4705147458
2635	0.4704995647
2636	0.4704900799
2637	0.4704815159
2638	0.4704687004
2639	0.4704578262
2640	0.470442185
2641	0.4704300351
2642	0.4704149916
2643	0.4704058441
2644	0.4703908379
2645	0.4703783746
2646	0.4703666969
2647	0.4703537602
2648	0.4703408155
2649	0.470324285
2650	0.4703102675
2651	0.4702992918
2652	0.4702923504
2653	0.470277216
2654	0.4702624134
2655	0.4702522637
2656	0.4702420509
2657	0.4702324561
2658	0.4702221039
2659	0.4702100814
2660	0.4701942258
2661	0.4701808384
2662	0.4701667973
2663	0.4701524727
2664	0.4701409466
2665	0.4701278949
2666	0.4701184976
2667	0.4701060948
2668	0.4700956087
2669	0.4700806656
2670	0.4700706605
2671	0.4700622001
2672	0.4700473054
2673	0.4700357248
2674	0.470019966
2675	0.4700052243
2676	0.4699920352
2677	0.4699795718
2678	0.4699585324
2679	0.4699467933
2680	0.4699382725
2681	0.4699259654
2682	0.4699085585
2683	0.4698971983
2684	0.4698825644
2685	0.469875231
2686	0.4698590295
2687	0.4698452843
2688	0.4698356086
2689	0.4698280434
2690	0.4698169934
2691	0.4697970591
2692	0.4697859393
2693	0.4697723576
2694	0.4697609401
2695	0.4697503034
2696	0.4697413819
2697	0.4697301549
2698	0.4697161455
2699	0.4697037863
2700	0.4696936723
2701	0.4696827805
2702	0.4696686546
2703	0.4696537142
2704	0.4696396812
2705	0.4696291616
2706	0.4696187206
2707	0.469608137
2708	0.4695896348
2709	0.4695786742
2710	0.4695667728
2711	0.4695518162
2712	0.4695427098
2713	0.4695296532
2714	0.4695188724
2715	0.4695043131
2716	0.4694960721
2717	0.469485547
2718	0.469472314
2719	0.4694606804
2720	0.4694506398
2721	0.4694425465
2722	0.4694296747
2723	0.4694164797
2724	0.4694058488
2725	0.4693949415
2726	0.469381382
2727	0.4693671568
2728	0.4693546898
2729	0.4693396034
2730	0.4693266842
2731	0.46931031
2732	0.4692992068
2733	0.4692836618
2734	0.4692726886
2735	0.4692598041
2736	0.4692488937
2737	0.4692399427
2738	0.469229688
2739	0.4692150822
2740	0.4692051463
2741	0.4691961416
2742	0.4691818817
2743	0.4691733218
2744	0.4691623276
2745	0.4691526194
2746	0.4691403688
2747	0.469128307
2748	0.4691110639
2749	0.4691021726
2750	0.4690881551
2751	0.4690723536
2752	0.4690599131
2753	0.4690507409
2754	0.4690403321
2755	0.4690227687
2756	0.4690094867
2757	0.4689973825
2758	0.4689885851
2759	0.4689771086
2760	0.4689647534
2761	0.4689527052
2762	0.468941092
2763	0.4689266152
2764	0.4689153176
2765	0.4689020913
2766	0.4688860303
2767	0.468872521
2768	0.468858631
2769	0.4688471741
2770	0.4688381693
2771	0.4688249779
2772	0.4688130618
2773	0.4688011081
2774	0.4687913401
2775	0.4687832105
2776	0.468770991
2777	0.4687646927
2778	0.468753826
2779	0.4687410125
2780	0.4687279157
2781	0.4687170203
2782	0.4687019217
2783	0.4686878258
2784	0.4686769666
2785	0.4686633994
2786	0.4686551644
2787	0.4686456431
2788	0.4686340555
2789	0.4686211211
2790	0.4686079943
2791	0.4685957526
2792	0.4685854326
2793	0.4685735054
2794	0.4685592292
2795	0.4685499814
2796	0.468537337
2797	0.4685224543
2798	0.4685138208
2799	0.4685026239
2800	0.4684909552
2801	0.468482616
2802	0.4684691306
2803	0.4684555976
2804	0.4684490374
2805	0.4684393122
2806	0.4684261047
2807	0.4684130142
2808	0.4683980081
2809	0.4683878398
2810	0.4683792841
2811	0.468362746
2812	0.4683526717
2813	0.4683431692
2814	0.4683333514
2815	0.4683224595
2816	0.4683117294
2817	0.4683022498
2818	0.4682889147
2819	0.4682798562
2820	0.4682717127
2821	0.4682621715
2822	0.4682547198
2823	0.4682409816
2824	0.4682283644
2825	0.4682148022
2826	0.4682028329
2827	0.4681918047
2828	0.4681855205
2829	0.4681802123
2830	0.4681729122
2831	0.4681617939
2832	0.4681488339
2833	0.4681378883
2834	0.4681248995
2835	0.4681168574
2836	0.4681079417
2837	0.4680967877
2838	0.4680816726
2839	0.4680705873
2840	0.468061538
2841	0.4680509874
2842	0.4680387259
2843	0.4680237344
2844	0.4680140622
2845	0.4680026105
2846	0.4679912599
2847	0.467977211
2848	0.4679684475
2849	0.4679577127
2850	0.4679447874
2851	0.4679317669
2852	0.4679229529
2853	0.4679143914
2854	0.4679044042
2855	0.4678942002
2856	0.4678795658
2857	0.4678694019
2858	0.4678578085
2859	0.4678442103
2860	0.4678318374
2861	0.4678228951
2862	0.4678110262
2863	0.4677996174
2864	0.4677896812
2865	0.4677735441
2866	0.467758339
2867	0.4677503169
2868	0.4677380645
2869	0.467726924
2870	0.4677171119
2871	0.4677045128
2872	0.4676954367
2873	0.4676859777
2874	0.4676730368
2875	0.4676628414
2876	0.4676506997
2877	0.4676390393
2878	0.4676299637
2879	0.4676246618
2880	0.4676128043
2881	0.4676060187
2882	0.4675964388
2883	0.4675852702
2884	0.4675765551
2885	0.4675667787
2886	0.4675560215
2887	0.4675423178
2888	0.4675291537
2889	0.4675183681
2890	0.4675102247
2891	0.4674980268
2892	0.4674854
2893	0.4674684122
2894	0.4674588366
2895	0.4674464457
2896	0.4674380273
2897	0.4674315997
2898	0.4674221855
2899	0.4674113658
2900	0.4674013052
2901	0.467393737
2902	0.4673847043
2903	0.467371422
2904	0.4673629662
2905	0.4673538202
2906	0.4673450204
2907	0.4673357058
2908	0.4673241909
2909	0.4673123892
2910	0.4673009947
2911	0.4672919607
2912	0.4672799254
2913	0.4672676775
2914	0.4672604158
2915	0.4672480211
2916	0.4672384038
2917	0.4672297494
2918	0.4672186918
2919	0.467209625
2920	0.467200893
2921	0.467186588
2922	0.4671774522
2923	0.4671648321
